LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMT_SEP,PAY_AMT_AUG,PAY_AMT_JUL,PAY_AMT_JUN,PAY_AMT_MAY,PAY_AMT_APR,default payment next month,BILL_AMT
360000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
70000,2,2,2,36,0,0,0,0,0,0,4483,12496,3268,3000,3000,2000,0,44292.166666666664
460000,1,1,1,40,2,-1,-1,-1,-1,-1,2728,0,2654,0,22545,0,1,4673.166666666667
50000,2,1,2,26,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,0,456.0
50000,1,3,1,33,0,0,0,0,0,0,2007,2199,691,707,703,697,0,35298.5
250000,2,2,1,31,0,0,0,0,0,0,4000,4500,5000,4000,5000,4400,0,100668.5
30000,2,1,2,27,0,0,-1,0,0,-2,1000,664,1500,0,0,0,0,1074.6666666666667
270000,1,2,1,44,0,0,0,0,-1,-1,10063,5162,10150,44299,43509,31031,0,81099.0
180000,2,3,2,30,0,0,0,0,0,0,7722,6091,3563,3605,3000,3211,0,126701.83333333333
100000,2,1,2,28,0,0,0,0,0,0,4173,3000,2025,5000,3000,3000,0,53863.666666666664
230000,2,3,1,32,0,0,0,0,0,0,5000,5000,5000,5000,4000,5000,0,111252.83333333333
210000,2,1,1,46,-1,-1,-1,-1,-1,-1,41986,21874,20076,16171,586,19777,0,35173.166666666664
210000,1,1,2,38,2,0,0,0,0,0,3276,2026,2000,2000,2000,2502,0,59828.333333333336
440000,2,2,1,46,0,0,0,0,0,0,8610,6907,3727,3800,4001,2701,0,138029.83333333334
100000,2,2,2,25,2,0,0,0,0,0,3472,2092,2000,2127,1960,1559,1,67273.0
240000,2,2,1,46,0,0,0,0,0,0,1295,1000,1000,1000,1000,1000,0,9349.5
280000,1,1,2,33,-1,-1,-1,-1,-1,-1,898,325,898,325,0,345293,1,-56043.166666666664
50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
30000,1,2,1,43,3,2,2,2,2,2,1100,0,300,0,600,0,0,2162.0
10000,1,2,2,27,0,0,2,0,0,0,3507,0,500,370,393,700,1,9474.666666666666
130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,1500,0,0.0
200000,1,1,2,31,0,0,0,0,0,0,9000,7465,4715,4804,5141,5300,0,163159.66666666666
120000,2,2,1,29,-1,-1,-1,-1,-1,-1,657,2319,1423,0,1820,2496,0,1294.1666666666667
210000,2,2,1,36,0,0,0,0,0,0,6483,5082,6000,5900,4544,4700,0,143074.66666666666
280000,2,1,1,36,0,0,0,0,0,0,2755,3463,1300,1100,1100,2000,0,45606.666666666664
300000,1,1,2,34,1,-2,-1,0,-1,-1,0,13001,0,19595,203,0,1,7566.666666666667
100000,1,2,2,37,0,0,0,0,0,0,3490,2332,2314,2365,2497,2305,0,77141.83333333333
440000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,162000,0,0,0.0
50000,2,3,1,40,0,0,0,0,0,0,2400,1206,1000,1000,1000,1000,0,25716.833333333332
20000,2,1,2,25,0,0,2,0,0,0,2800,0,4000,1700,1000,2000,1,16407.833333333332
200000,2,1,2,27,-1,-1,-1,0,0,0,665,960,3908,1014,3500,2880,0,3039.3333333333335
110000,2,2,2,26,-2,-2,-2,-2,-2,-2,3220,5904,0,3000,0,0,0,2143.3333333333335
500000,2,2,1,36,-1,-1,-1,-1,-1,-1,23962,0,8500,4590,0,0,0,7921.5
300000,2,2,1,27,1,-1,-1,-2,-2,-2,5215,0,0,0,0,0,0,869.1666666666666
30000,1,3,1,55,2,2,2,3,3,4,1200,1200,2000,1500,1500,1500,1,12143.833333333334
60000,2,1,2,27,-1,-1,-1,-1,-1,-1,13809,14583,4889,273,13557,0,0,10985.333333333334
400000,2,2,1,38,-1,0,-1,-1,0,-1,1000,1354,5322,6,2386,9085,0,3525.5
180000,2,2,1,34,0,0,0,0,0,0,7000,5000,5000,4900,5000,5100,0,137944.33333333334
20000,1,1,2,40,0,0,0,2,0,0,3000,3100,0,3000,1500,0,0,13174.5
200000,2,3,1,49,-1,2,2,2,0,0,0,6000,0,5000,2286,3000,1,55507.833333333336
100000,1,1,2,27,0,0,0,0,0,0,1631,1286,200,645,909,200,0,32417.166666666668
60000,1,2,2,23,0,0,0,0,0,0,1970,2000,618,809,2000,616,1,28588.666666666668
110000,2,2,2,36,0,0,0,0,0,0,2200,2500,2000,2100,2500,2200,0,50636.166666666664
260000,2,3,1,53,1,-1,-1,-2,-2,-1,165,526,452,397,485,459,0,337.5
50000,2,3,1,46,3,2,2,0,0,0,3754,1,1070,1030,863,654,0,35586.0
180000,1,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2.0
110000,1,2,2,29,1,2,2,0,0,0,2500,0,2000,2000,1854,2000,1,51891.0
340000,2,1,2,27,0,0,0,0,0,0,21105,5461,5000,5849,2732,50000,0,153856.16666666666
50000,1,2,2,24,-1,0,0,0,0,0,1070,1500,3666,2477,1306,1000,0,5275.0
230000,2,2,1,28,0,0,0,-2,-1,-1,1710,1100,1000,767,6173,1000,1,9221.166666666666
360000,2,2,2,32,0,0,0,0,0,0,10000,7000,10000,10000,10000,10000,0,95901.5
210000,1,2,2,43,1,-2,-1,0,0,0,0,38013,3000,5000,3000,3000,0,26783.166666666668
220000,2,2,1,41,-1,2,2,-1,2,-1,325,0,950,0,325,325,1,562.5
60000,2,2,1,34,2,2,2,2,2,0,3800,0,3720,0,1300,1291,1,28347.0
340000,1,2,1,55,-2,-1,-1,-2,-2,-2,44665,8321,2190,24599,7416,77195,0,22927.666666666668
150000,1,1,1,40,2,2,2,2,2,2,5200,0,8100,4000,4200,4200,0,104009.16666666667
200000,2,2,1,37,1,-1,2,-1,-1,-1,1000,0,6900,24000,17000,2500,1,7898.333333333333
130000,2,2,2,40,0,0,2,0,0,0,3000,0,500,500,2700,500,1,11085.666666666666
60000,2,1,2,28,1,2,0,0,0,0,0,1483,673,10000,11540,7000,0,16044.333333333334
400000,2,2,1,43,1,-2,-2,-2,-1,-1,0,0,0,1600,78388,0,0,13331.333333333334
20000,1,1,2,27,0,0,0,0,0,0,1323,1600,830,700,674,376,0,19457.833333333332
190000,2,1,2,28,0,0,0,0,0,0,5795,7408,5645,5753,6370,5865,0,152145.83333333334
260000,2,1,2,30,0,0,0,0,0,0,10000,8000,6000,7000,7000,6000,0,158850.0
140000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,65.0
50000,2,2,1,31,0,0,0,0,0,0,1974,4406,1061,1073,1046,1047,1,39013.333333333336
120000,2,1,2,34,-1,-1,0,-1,-1,-1,6900,5037,1100,1330,3800,2037,0,2831.0
240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92,92,0,92,0,1883,0,61.333333333333336
50000,1,2,2,36,0,0,0,0,-1,0,1212,1200,0,978,0,0,0,3141.1666666666665
200000,2,1,2,29,-1,2,-1,-1,-1,2,0,4872,20183,5000,0,1000,0,12778.166666666666
180000,1,1,1,39,0,0,-1,0,0,-1,11000,145000,26000,0,101005,1898,0,153467.0
180000,2,1,2,26,0,0,0,0,0,0,5440,5051,3835,4106,4250,4028,0,122474.5
160000,2,1,2,29,-1,-1,-2,-1,0,0,0,0,5000,5000,1500,13000,0,1638.6666666666667
100000,2,2,2,26,-1,-1,-1,0,0,0,4210,4159,1000,1080,2000,1525,0,3203.8333333333335
50000,2,2,2,29,0,0,0,0,0,0,3000,2000,2000,2000,2000,2000,1,45576.5
140000,2,2,2,31,0,0,0,0,0,0,6600,6500,5100,5300,6000,5000,0,139987.33333333334
30000,2,2,2,26,0,0,0,0,0,0,1411,1522,621,795,715,1000,1,19648.333333333332
90000,1,1,2,26,0,0,-1,0,0,-1,1541,4200,0,0,23101,3000,0,14430.333333333334
200000,1,1,1,36,1,-2,-1,-1,-2,-1,10118,47015,0,4000,100000,10000,0,-4465.833333333333
380000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
80000,2,2,2,43,0,0,0,0,0,0,3177,2600,3000,1691,695,882,0,50525.333333333336
50000,1,3,1,58,2,2,2,0,0,2,3400,0,1000,1001,634,638,0,18202.666666666668
180000,1,2,1,45,-1,0,0,0,0,0,1481,2000,1100,1200,1500,1500,1,29546.333333333332
240000,2,2,2,26,0,0,0,0,0,0,6349,5834,3870,4000,3825,3520,0,120823.33333333333
380000,1,2,2,34,0,0,0,0,0,0,9010,35000,5000,6000,5000,4400,0,180426.83333333334
110000,2,4,2,24,0,0,0,0,0,0,3000,2900,2900,3000,3500,4000,0,81276.0
260000,1,1,1,34,-1,-1,-1,-1,-1,-1,291,51058,35696,34039,291,291,0,22947.833333333332
500000,2,2,2,23,4,3,2,0,0,0,10000,0,14000,16500,16000,19000,1,487775.5
320000,2,2,2,30,0,0,0,0,0,0,2589,2568,2570,2661,2781,2500,0,72719.66666666667
50000,1,2,2,32,4,3,2,0,0,0,0,0,1262,1358,1275,1590,0,41476.5
110000,1,1,1,40,1,-2,-1,0,-1,-1,0,2066,0,216,216,66,1,749.6666666666666
230000,2,1,2,35,-2,-2,-2,-2,-2,-2,300,399,665,576,613,520,0,552.3333333333334
330000,2,2,1,56,1,-1,-1,-2,-1,-1,1529,1507,0,3965,8676,384,0,2606.6666666666665
50000,2,2,1,61,0,0,0,0,0,0,3000,2237,975,1000,2000,1039,0,36383.666666666664
10000,1,2,2,24,-1,2,2,2,0,0,0,1500,0,0,150,0,0,2458.6666666666665
300000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
20000,2,2,1,32,3,2,0,0,0,0,0,1168,384,390,632,616,1,15555.166666666666
180000,1,2,1,36,2,2,-2,-2,-2,-2,0,0,0,0,0,0,1,13923.0
160000,1,1,2,30,-1,-1,-1,-1,-1,-1,2977,15086,9123,13028,29712,50000,0,10246.666666666666
90000,2,1,2,34,0,0,0,2,2,2,1640,9000,0,8000,0,2000,0,42296.0
30000,1,3,3,54,0,0,0,0,0,0,2500,2000,1500,4000,2000,0,0,23523.333333333332
180000,1,1,1,46,0,0,0,0,0,0,8100,5299,3305,5040,160719,7000,0,139364.33333333334
30000,1,3,1,58,0,0,0,0,0,0,1640,1700,915,800,1000,1961,0,21045.333333333332
30000,1,2,1,43,1,2,0,0,0,2,0,1342,946,4200,0,1000,0,22043.0
140000,2,1,2,28,-1,0,0,-1,-1,-1,14000,3855,4991,3600,5500,4000,0,7504.0
210000,1,1,2,30,0,0,0,0,0,0,3500,3000,2000,4000,3000,10000,0,54577.5
50000,1,2,2,31,0,0,0,0,0,0,2000,3000,327,3000,3000,5000,1,13991.833333333334
130000,2,2,2,29,0,0,0,0,0,0,4200,2575,2600,2674,2701,5750,0,78729.83333333333
50000,2,2,1,37,2,2,2,0,0,0,1500,400,200,500,500,400,1,2732.8333333333335
140000,1,3,1,36,0,0,0,0,0,0,3000,30000,4000,4000,3400,3300,0,89732.16666666667
170000,2,2,2,28,-1,0,0,2,0,0,1105,1903,0,296,500,95,1,4895.333333333333
80000,1,2,2,25,0,0,0,0,0,-2,10010,1209,579,0,0,6305,0,17875.166666666668
410000,2,5,1,42,0,0,0,0,0,0,15000,14000,9000,8500,9000,8300,0,290242.3333333333
80000,2,1,2,29,1,-1,-1,-2,-2,-2,80000,0,0,0,0,0,0,13333.333333333334
80000,1,3,1,73,-1,0,0,2,2,2,3500,4330,3500,3500,3500,5100,1,69364.0
150000,1,2,1,43,0,0,0,0,0,0,7900,6500,5700,5700,5700,5334,0,157349.83333333334
260000,1,1,1,30,-1,-1,-1,0,0,-1,291,582,0,0,130291,651,1,431.0
350000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
280000,2,2,1,39,1,-1,0,0,0,0,38621,2000,1130,922,1011,5000,1,29159.0
310000,1,2,1,44,0,0,0,0,0,0,4400,4013,3011,3000,3001,2653,0,83905.66666666667
140000,2,2,2,29,0,0,0,0,0,0,3000,3000,3000,3500,2000,2000,0,19728.166666666668
360000,1,1,1,51,-1,-1,-1,-2,-2,-2,25000,0,0,0,0,0,0,10500.0
140000,2,1,2,27,0,0,0,0,0,0,10000,10000,6000,6000,6000,5600,0,143057.5
100000,1,1,2,38,0,0,0,0,0,0,2502,1200,860,0,579,0,0,40130.5
50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,848,0,632,0,0,246.66666666666666
210000,2,2,1,30,0,0,0,0,0,0,4002,5000,3500,3000,2700,5000,0,94543.16666666667
120000,2,2,2,25,2,2,2,2,2,2,4007,0,8272,5000,0,4400,0,117299.66666666667
240000,1,1,2,29,0,0,0,0,0,-1,5233,3289,2072,3018,184922,6100,0,111151.16666666667
60000,2,3,3,42,0,0,0,0,0,0,1488,1394,962,1500,2541,2000,0,30834.5
150000,1,1,2,41,-1,-1,-1,-1,-1,2,2091,384,0,2344,0,472,1,1183.0
30000,1,2,1,48,0,0,0,0,0,0,1774,1710,1046,1079,1089,2244,0,26923.833333333332
160000,2,1,2,29,2,2,2,2,2,2,7500,0,11558,5800,0,5654,1,162469.16666666666
200000,1,1,1,52,-2,-2,-2,-2,-2,-2,2690,3487,0,0,85900,396,0,15351.333333333334
120000,2,2,1,25,0,0,0,-2,-2,-2,6000,0,0,0,0,0,0,7978.166666666667
500000,1,1,1,37,1,2,0,0,0,0,325,15296,12137,12312,14113,10526,0,411076.3333333333
320000,2,1,2,27,0,0,0,0,0,0,11404,8232,10450,9697,16477,11341,0,60852.5
280000,1,1,2,31,0,0,0,0,0,0,10000,8000,6371,6217,5947,6288,0,173955.33333333334
60000,2,1,2,23,1,2,2,2,2,2,0,2709,1600,1400,1300,1200,1,30938.166666666668
200000,2,1,1,38,-1,-1,-2,-1,-1,-2,0,0,367,150,0,0,0,42.833333333333336
230000,2,1,1,32,1,-2,-1,-1,-1,-1,0,2809,4606,792,3404,0,0,1933.3333333333333
230000,2,2,2,27,1,2,0,0,0,0,0,1064,423,313,1000,4641,1,10722.0
480000,2,3,1,41,-2,-2,-2,-2,-2,-2,26734,199982,9033,19371,22593,2000,0,48748.166666666664
50000,2,3,1,35,-1,-1,-1,-2,-2,-2,5000,0,0,0,0,640,0,4583.333333333333
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,17507,1102,0,0,160,1103,0,3881.0
50000,2,1,2,30,0,0,0,0,0,2,2000,1600,1200,2000,0,1000,0,17449.0
50000,1,2,1,48,0,0,0,0,0,0,3629,3332,2000,2000,2000,2500,0,30069.5
260000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
30000,1,1,2,24,2,0,0,0,0,2,1500,1800,1007,2500,0,1800,0,27776.833333333332
440000,2,1,2,29,0,0,0,0,0,0,8071,9021,7013,6013,6028,6010,0,160376.0
230000,2,2,2,38,-1,-1,-1,-1,-1,-1,2795,1350,371,2980,0,2213,0,2955.5
200000,1,2,1,38,2,2,2,0,0,0,4500,0,3500,3500,9000,0,1,102325.5
490000,2,2,1,30,0,0,0,0,0,0,10000,7143,7306,6303,6429,6000,0,197503.5
80000,2,2,1,32,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,0,1877.0
20000,2,3,2,49,2,2,2,2,0,0,3000,1500,0,3123,1500,1000,1,13173.833333333334
170000,2,1,2,31,-1,-1,-1,-1,0,-1,199,199,398,0,199,398,1,232.16666666666666
70000,1,1,2,27,0,0,0,0,0,0,3600,1646,600,28468,1327,1000,0,48900.166666666664
210000,2,2,2,33,0,0,0,0,0,0,6000,4500,5000,3000,3000,3000,0,127105.5
90000,2,2,2,25,0,0,0,0,0,0,3200,3300,3000,3001,3000,3100,0,77501.5
390000,2,1,2,27,0,0,0,0,0,0,13007,10612,10041,11000,10512,7000,1,295478.5
110000,2,1,2,29,0,0,0,0,0,0,2500,2500,2000,2000,2057,2500,0,50715.333333333336
580000,2,1,1,36,0,0,0,0,0,0,6422,6565,5951,6006,5894,5946,0,165693.33333333334
360000,1,3,1,55,0,0,-1,-1,-1,-2,6015,17454,1775,0,0,0,0,6116.0
270000,2,2,1,32,1,2,2,2,2,2,10000,8000,0,16000,8000,0,1,226636.83333333334
60000,2,1,2,27,-1,-1,-2,-1,2,-1,0,0,300,0,150,200,0,2445.3333333333335
110000,1,3,1,37,0,0,0,0,0,0,2300,2200,2300,2200,2300,2300,0,61248.333333333336
50000,2,1,1,25,0,0,0,0,0,0,2500,3008,1000,761,800,704,0,39198.666666666664
80000,2,1,2,23,0,0,0,0,0,0,3212,1600,956,40000,1800,1700,1,56516.333333333336
50000,1,2,2,23,-1,-1,-1,-1,0,0,350,400,1695,11300,485,2400,0,4670.666666666667
100000,1,1,2,32,0,0,0,0,2,2,4000,4037,6500,3500,0,3200,0,88510.0
30000,2,1,2,26,1,-2,-1,-1,-1,-1,0,945,0,197,2995,0,0,689.5
200000,2,1,2,27,0,0,0,0,0,0,5704,5930,4000,4003,10033,4400,0,121803.0
240000,1,1,2,44,0,0,0,0,0,0,12026,9010,7400,8000,8000,7000,1,217674.16666666666
220000,1,2,2,34,0,0,0,0,0,0,1600,1500,1100,1000,600,500,0,26778.0
160000,2,1,2,28,0,0,0,0,0,0,4500,4400,3000,2400,2500,2500,0,100194.16666666667
180000,2,1,1,53,-1,-1,-1,0,0,-1,1260,29366,54,0,1599,0,0,13957.833333333334
200000,1,4,1,42,0,0,0,0,0,0,5000,1485,1956,1500,0,2102,0,28391.166666666668
140000,2,3,1,30,0,0,0,2,0,0,4505,12906,0,2210,2300,5200,0,76877.66666666667
380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0.0
600000,1,1,1,53,2,2,0,0,0,0,0,18000,16000,16000,21000,20000,1,453090.3333333333
260000,1,2,2,37,0,0,0,-1,0,0,14000,5022,130000,7000,6000,6000,0,155988.16666666666
200000,2,1,2,26,0,0,-2,-2,-2,-2,179,1443,1443,1443,871,2015,0,27027.5
80000,1,2,2,42,0,0,0,0,0,0,2500,51432,1800,1800,1800,1700,0,55264.333333333336
40000,1,2,2,39,0,0,0,0,0,-1,2027,1207,301,212,5315,4987,0,20826.666666666668
130000,1,3,2,39,1,2,2,2,2,2,0,6000,0,6000,0,6000,0,73326.33333333333
50000,1,1,2,32,-1,0,0,0,0,-2,1800,1900,1300,0,0,0,0,16534.333333333332
230000,2,2,1,41,-1,-1,-1,-1,-1,-1,18163,5654,12887,6985,9130,6554,0,8122.0
70000,1,2,1,48,0,0,0,0,0,-1,2100,1217,500,0,6400,4590,1,26097.833333333332
180000,2,2,1,38,0,0,0,0,0,0,5657,10372,5000,5000,5000,5000,0,139749.33333333334
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,8638,5723,2980,1260,7868,2198,0,4689.5
290000,2,2,2,26,0,0,0,-1,-1,0,80000,3000,3015,23473,1148,4900,0,41433.833333333336
230000,2,1,2,28,0,0,0,0,0,0,120093,8034,3013,4010,5882,3000,0,94149.5
170000,2,3,3,56,1,-2,-1,-1,-2,-1,0,1991,0,0,150,614,0,356.8333333333333
230000,1,1,1,59,-1,0,0,0,0,0,7536,7277,7100,7120,6844,6945,1,201767.33333333334
220000,1,1,2,38,0,0,0,0,0,0,8909,7500,9000,6729,6000,7009,1,198030.16666666666
230000,1,2,2,32,0,0,0,0,0,0,1610,1224,655,627,620,500,0,23809.5
500000,1,2,1,38,0,0,0,-1,0,0,10026,7241,50091,25000,5078,2132,0,50146.833333333336
90000,2,1,1,41,-1,-1,-1,-1,-1,-1,3276,6246,307,2870,670,1362,0,3245.1666666666665
390000,2,3,2,35,0,0,0,0,0,0,13802,16525,8893,9229,10000,9435,1,310738.3333333333
400000,2,2,2,41,0,0,0,0,0,0,14020,13595,6243,6007,6061,6012,0,269690.1666666667
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,2790,1140,2144,1180,1382,2440,0,1927.1666666666667
60000,1,3,1,38,1,2,2,0,0,2,1800,1500,2000,2700,1500,0,0,32007.0
120000,2,2,1,32,-1,-1,-1,-1,-1,-1,2682,0,6440,0,5930,5120,0,3201.6666666666665
60000,2,2,2,29,0,0,0,0,0,0,1900,1400,1000,1100,1000,420,0,27943.0
50000,1,1,2,44,0,0,0,0,0,0,1800,1500,1200,1203,1166,1000,0,32653.0
70000,2,2,1,37,0,0,0,2,0,0,2518,5950,0,1782,1985,2700,0,63433.0
500000,2,1,1,38,-1,2,-1,-1,-1,0,0,501,300,600,300,600,0,458.5
200000,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
250000,2,2,1,40,0,0,0,0,-1,2,120041,4435,0,1069,0,67619,0,45803.333333333336
140000,1,2,2,26,0,0,2,2,2,2,17000,0,11400,550,5300,5400,1,138747.83333333334
70000,2,2,2,28,0,0,0,0,-1,2,2112,1200,758,6736,0,0,0,28287.333333333332
90000,1,3,1,48,1,2,2,2,2,2,1700,4000,1600,1600,1500,4086,0,68645.0
100000,2,2,1,43,-1,-1,-1,-1,-1,-1,1709,574,556,2306,2562,2111,0,1699.6666666666667
190000,1,2,1,31,0,0,0,0,0,0,7600,6303,4137,3502,4027,3517,0,149033.16666666666
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,15111,13165,0,10500,6992,0,0,8772.166666666666
320000,1,2,1,39,0,0,0,0,0,0,3317,3506,4218,5000,6080,938,0,92703.83333333333
220000,2,2,1,36,-1,-1,-1,0,-1,-1,1648,792,0,396,396,792,1,670.6666666666666
260000,2,1,1,34,-1,-1,-1,-1,-1,-1,6277,4663,4140,4414,2646,7725,0,6331.666666666667
90000,2,2,2,32,-2,-2,-2,-2,-2,-2,157,0,0,0,0,0,0,95.5
30000,2,2,1,43,2,2,2,2,2,0,1300,2,1608,0,900,800,0,24034.5
260000,1,2,2,30,0,0,0,2,0,0,4000,11900,207,2003,2003,2003,0,111340.0
170000,2,2,2,28,0,0,-1,-1,-2,-2,4000,308,0,0,0,0,0,7704.666666666667
80000,2,1,1,28,0,0,0,0,0,0,1203,1047,248,408,294,276,1,9829.333333333334
50000,1,1,1,41,-1,-1,-1,-1,-1,-1,1000,390,1000,220,640,1000,0,389.3333333333333
200000,2,3,2,47,0,0,0,0,0,0,7521,7000,7000,7128,8000,7100,0,199441.66666666666
20000,1,2,2,23,0,0,2,0,0,0,7403,0,820,1025,1113,104,0,20648.666666666668
250000,2,1,1,49,-1,-1,-2,-1,-1,-1,0,0,120,6,1645,0,0,303.1666666666667
20000,1,1,1,38,0,0,0,2,2,0,1623,3916,750,0,800,850,0,19107.0
30000,2,2,1,38,0,0,0,0,2,2,2000,1500,2000,1500,0,1200,0,23075.166666666668
90000,2,2,1,35,1,2,2,2,2,2,0,6000,0,4500,0,2000,0,27123.333333333332
230000,2,6,2,46,0,0,0,0,0,0,10000,9000,8000,8000,7500,7000,0,208195.16666666666
130000,2,1,1,33,0,0,0,0,0,0,2000,3000,0,0,0,0,1,17836.166666666668
30000,1,6,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
160000,1,1,2,35,-1,-1,-1,-1,-1,-1,396,396,0,793,1220,0,0,533.3333333333334
500000,2,2,2,43,-1,-1,-1,0,0,-1,0,285138,4989,100,200,528666,0,126928.83333333333
180000,2,2,2,28,0,0,0,0,0,2,2500,2000,1128,2500,0,2000,0,37673.666666666664
80000,2,2,1,30,0,0,0,0,0,2,1700,1400,200,1000,0,500,0,12637.5
120000,1,1,2,26,-1,-1,-2,-1,-1,-2,0,0,10446,0,0,0,0,1888.3333333333333
130000,1,2,1,31,-1,-1,-1,-1,-1,2,1261,1261,1411,930,0,780,0,1085.6666666666667
120000,2,2,2,35,-1,-1,-1,-1,-1,-1,240,240,240,240,240,240,1,240.0
360000,1,1,2,28,-1,-1,-1,-1,-1,-1,53228,3997,1750,2853,51041,3219,0,22045.166666666668
50000,1,2,2,23,2,2,2,2,2,2,2000,1500,1300,1300,1200,1500,1,31543.166666666668
20000,2,2,2,23,0,0,2,0,0,0,2900,10,577,430,1017,4,0,17267.833333333332
100000,1,3,1,56,0,0,-1,0,0,0,2385,88678,2169,2634,3132,732,0,78675.66666666667
70000,1,3,1,32,0,0,0,0,0,0,3060,3300,2610,2750,2750,5500,0,69186.0
50000,1,2,1,47,0,0,0,0,0,0,3000,5000,2000,618,679,500,0,18164.666666666668
10000,2,2,2,22,1,2,0,0,0,0,0,2126,390,328,476,1287,0,9878.333333333334
290000,2,1,1,34,0,0,0,0,0,0,6000,7000,5000,7000,7000,7000,0,104155.0
30000,2,1,1,31,0,0,0,0,0,0,1597,1606,819,1000,1000,1623,0,18400.333333333332
410000,2,2,2,27,1,-1,0,0,0,0,33049,16000,8700,18775,15000,5350,0,39589.333333333336
360000,1,1,2,28,-1,-1,-1,0,0,-1,390,75720,62520,17000,132200,167000,1,70799.83333333333
140000,2,2,1,42,0,0,0,0,0,0,6022,3021,5012,5112,3000,5000,1,83579.66666666667
210000,2,1,2,32,0,0,0,0,0,0,3200,3200,2600,2900,2700,3000,0,71315.5
220000,2,2,2,27,-1,-1,-1,-1,-1,-1,13250,433,1831,0,2891,153504,0,3349.5
20000,1,2,2,27,1,2,0,0,0,2,0,1594,1000,1606,0,300,0,19366.833333333332
620000,2,2,1,45,2,2,0,0,0,0,0,6200,6000,6000,6500,6000,1,163325.0
360000,1,1,2,26,1,-2,-2,-2,-1,-1,0,0,0,1685,2613,0,0,707.5
20000,2,2,2,21,-1,-1,2,2,-1,-1,14410,0,28,22073,0,0,0,8769.0
50000,1,2,2,23,0,0,0,0,0,0,2836,1200,13000,1500,9000,1000,0,21582.833333333332
50000,1,2,3,30,0,0,0,0,0,0,2454,1588,780,803,673,637,0,36389.0
10000,1,2,2,46,0,0,2,2,2,0,2400,0,871,0,244,251,1,6159.166666666667
100000,2,3,1,50,2,0,0,3,3,2,2050,7500,2500,0,2500,2500,1,59440.833333333336
50000,1,1,2,26,-2,-2,-2,-2,-2,-2,3068,2440,1807,2204,0,0,0,1870.5
60000,1,2,2,25,-1,-1,0,-1,-1,0,1675,2500,578,4825,2000,2435,0,2898.0
440000,2,1,2,35,0,0,0,0,0,0,13100,11000,10000,9000,7100,5500,0,265163.3333333333
120000,1,2,1,44,0,0,0,0,0,0,5417,2847,2066,1919,2200,0,0,70227.0
50000,2,1,2,52,0,0,0,-2,-1,-1,1000,0,0,318,0,0,0,1290.1666666666667
110000,2,2,1,40,1,2,2,2,2,2,600,7300,3700,3700,4000,3800,0,96088.83333333333
200000,2,1,2,38,-1,-1,-2,-2,-1,-1,0,0,0,218,270,317,0,147.83333333333334
150000,2,1,2,28,1,-2,-2,-2,-2,-1,0,0,0,0,318,0,0,53.0
30000,2,2,1,36,2,3,2,2,0,0,0,1000,0,1100,1100,1500,1,28271.666666666668
100000,2,1,2,24,0,0,0,0,-1,-1,1553,5000,87,14761,29514,330,0,27439.333333333332
360000,2,1,1,34,-1,0,0,-1,0,-1,10000,13912,9785,0,2142,4230,0,9747.0
390000,2,1,2,31,0,0,0,0,0,0,5000,3000,3000,2000,5000,5000,0,47377.333333333336
220000,2,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,-87.5
160000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0.0
230000,2,1,2,28,-1,-1,0,0,0,0,7357,2566,3000,1000,10000,2000,0,10576.0
120000,1,1,2,27,0,0,0,0,0,0,5024,5000,5000,4000,5000,3500,0,41065.833333333336
100000,1,3,1,52,0,0,2,2,2,0,1500,1000,1000,0,2000,2000,1,6284.333333333333
190000,2,1,2,41,-1,-1,-1,-1,-1,-1,0,16500,0,26854,500,0,1,12018.666666666666
