Appliances,Press_mm_hg,RH_3,RH_8,RH_9,T3,T4,T8,T_out,Tdewpoint,hour
70.0,756.783333333333,43.5,47.7,45.6566666666667,19.39,19.79,18.0,5.5833333333333295,2.35,11
50.0,756.866666666667,43.36,47.5666666666667,45.4666666666667,19.39,19.7,18.0,5.66666666666667,2.3,11
80.0,756.95,43.4,47.4666666666667,45.2666666666667,19.323333333333295,19.6333333333333,18.0,5.75,2.25,11
80.0,757.033333333333,43.5266666666667,47.3266666666667,44.93,19.39,19.6,18.0,5.8333333333333295,2.2,11
50.0,757.116666666667,43.6566666666667,47.1633333333333,44.6566666666667,19.39,19.6,17.9633333333333,5.91666666666667,2.15,11
40.0,757.2,43.93,47.03,44.223333333333294,19.39,19.566666666666695,17.9633333333333,6.0,2.1,12
50.0,757.283333333333,43.96,46.863333333333294,43.8975,19.463333333333296,19.4266666666667,17.89,5.91666666666667,2.06666666666667,12
40.0,757.366666666667,43.6266666666667,46.73,43.5666666666667,19.39,19.39,17.89,5.8333333333333295,2.03333333333333,12
40.0,757.45,43.59,46.4666666666667,43.33333333333329,19.39,19.39,17.89,5.75,2.0,12
50.0,757.533333333333,43.5225,46.3266666666667,43.0666666666667,19.365,19.29,17.89,5.66666666666667,1.9666666666666697,12
30.0,757.616666666667,43.433333333333294,46.1633333333333,42.863333333333294,19.3566666666667,19.29,17.89,5.5833333333333295,1.93333333333333,12
30.0,757.7,43.26,46.03,42.73,19.29,19.2,17.89,5.5,1.9,13
20.0,757.6833333333329,43.1266666666667,45.863333333333294,42.4666666666667,19.29,19.2,17.8566666666667,5.73333333333333,1.9,13
20.0,757.6666666666669,43.0,45.73,42.3266666666667,19.29,19.1666666666667,17.79,5.96666666666667,1.9,13
50.0,757.65,42.933333333333294,45.545,42.29,19.29,19.1,17.79,6.2,1.9,13
40.0,757.6333333333331,42.9,45.4666666666667,42.29,19.29,19.1,17.79,6.43333333333333,1.9,13
50.0,757.616666666667,42.8266666666667,45.4,42.29,19.23,19.1,17.8566666666667,6.66666666666667,1.9,13
40.0,757.6,42.863333333333294,45.223333333333294,42.1566666666667,19.26,19.1,17.79,6.9,1.9,14
60.0,757.5499999999998,42.79,45.09,41.9,19.2,19.0,17.79,6.8,1.75,14
40.0,757.5,42.76,45.09,41.8266666666667,19.26,19.0,17.8233333333333,6.7,1.6,14
40.0,757.45,42.7,44.89,41.9,19.26,19.0,17.89,6.6,1.45,14
50.0,757.4,42.6633333333333,44.6333333333333,41.9,19.29,19.0,18.0,6.5,1.3,14
40.0,757.35,42.59,44.36,41.76,19.29,19.033333333333296,18.0,6.4,1.15,14
40.0,757.2999999999998,42.56,44.1333333333333,41.7,19.29,19.1,18.1333333333333,6.3,1.0,15
30.0,757.3166666666668,42.5,43.933333333333294,41.5266666666667,19.29,19.1,18.26,6.31666666666667,0.8166666666666669,15
30.0,757.3333333333329,42.5,43.6333333333333,41.3175,19.29,19.1,18.39,6.3333333333333295,0.633333333333333,15
30.0,757.35,42.433333333333294,43.433333333333294,41.23,19.3566666666667,19.1333333333333,18.463333333333296,6.35,0.45,15
40.0,757.366666666667,42.29,43.1333333333333,41.1333333333333,19.29,19.2,18.533333333333296,6.36666666666667,0.266666666666667,15
80.0,757.3833333333331,42.1333333333333,43.0,41.0,19.29,19.29,18.6666666666667,6.383333333333329,0.0833333333333333,15
70.0,757.4,42.0,43.3266666666667,41.1266666666667,19.29,19.29,18.7633333333333,6.4,-0.1,16
80.0,757.3833333333331,42.0,43.4666666666667,41.2,19.29,19.29,18.89,6.16666666666667,-0.0666666666666667,16
70.0,757.366666666667,41.933333333333294,43.73,41.06,19.29,19.29,19.0,5.93333333333333,-0.0333333333333333,16
80.0,757.35,42.0,43.93,40.933333333333294,19.29,19.2,19.066666666666695,5.7,0.0,16
80.0,757.3333333333329,42.0,44.045,40.76,19.29,19.1333333333333,19.05,5.46666666666667,0.0333333333333333,16
100.0,757.3166666666668,42.0,44.23,40.7,19.29,19.1,19.1,5.23333333333333,0.0666666666666667,16
90.0,757.2999999999998,42.0,44.29,40.56,19.29,19.066666666666695,19.1,5.0,0.1,17
100.0,757.2999999999998,42.03,44.3266666666667,40.433333333333294,19.29,19.0,19.1333333333333,4.78333333333333,0.0833333333333333,17
90.0,757.2999999999998,42.09,44.4,40.26,19.29,19.0,19.2,4.56666666666667,0.0666666666666667,17
110.0,757.2999999999998,42.06,44.53,40.1266666666667,19.29,19.0,19.29,4.35,0.05,17
90.0,757.2999999999998,42.0,44.6633333333333,40.03,19.29,18.89,19.3566666666667,4.133333333333329,0.0333333333333333,17
100.0,757.2999999999998,42.03,44.73,40.09,19.29,18.89,19.4266666666667,3.9166666666666705,0.0166666666666667,17
100.0,757.2999999999998,42.09,44.73,40.06,19.29,18.89,19.566666666666695,3.7,0.0,18
110.0,757.2999999999998,41.933333333333294,44.7,40.0,19.23,18.823333333333295,19.6333333333333,3.53333333333333,0.166666666666667,18
100.0,757.2999999999998,42.0,44.7,39.9666666666667,19.23,18.79,19.7,3.36666666666667,0.333333333333333,18
90.0,757.2999999999998,41.9666666666667,44.79,39.9975,19.2,18.79,19.76,3.2,0.5,18
90.0,757.2999999999998,41.9666666666667,44.863333333333294,40.09,19.2,18.79,19.76,3.03333333333333,0.666666666666667,18
175.0,757.2999999999998,41.845,44.933333333333294,39.9666666666667,19.2,18.73,19.79,2.86666666666667,0.8333333333333329,18
140.0,757.2999999999998,41.7,45.0,39.9666666666667,19.2,18.7,19.79,2.7,1.0,19
100.0,757.233333333333,41.76,45.09,40.0,19.2,18.7,19.79,2.78333333333333,1.06666666666667,19
110.0,757.1666666666669,41.79,45.09,40.0,19.29,18.7,19.79,2.86666666666667,1.13333333333333,19
175.0,757.1,41.863333333333294,45.06,40.0,19.29,18.7,19.79,2.95,1.2,19
175.0,757.033333333333,42.03,44.933333333333294,40.0,19.29,18.6666666666667,19.79,3.03333333333333,1.26666666666667,19
175.0,756.966666666667,42.1633333333333,44.933333333333294,40.03,19.29,18.6,19.79,3.11666666666667,1.33333333333333,19
150.0,756.9,42.2,45.1175,40.1633333333333,19.2,18.6,19.79,3.2,1.4,20
175.0,756.9,42.26,45.363333333333294,40.2,19.2,18.7,19.79,3.16666666666667,1.4,20
175.0,756.9,42.29,45.1333333333333,40.2,19.2,18.76,19.79,3.13333333333333,1.4,20
175.0,756.9,42.23,45.1333333333333,40.23,19.2,19.1333333333333,19.79,3.1,1.4,20
130.0,756.9,42.463333333333296,45.0,40.23,19.2,19.4,19.7,3.06666666666667,1.4,20
130.0,756.9,42.6633333333333,45.06,40.2,19.2,19.73,19.7,3.03333333333333,1.4,20
110.0,756.9,42.73,45.23,40.2,19.2,19.79,19.79,3.0,1.4,21
175.0,756.8166666666668,42.863333333333294,45.363333333333294,40.1633333333333,19.2,19.7,19.79,2.95,1.31666666666667,21
175.0,756.733333333333,42.86,45.4266666666667,40.09,19.1333333333333,19.6333333333333,19.79,2.9,1.23333333333333,21
175.0,756.65,43.4666666666667,45.76,40.06,19.26,19.566666666666695,19.79,2.85,1.15,21
175.0,756.5666666666668,45.16666666666671,45.963333333333296,40.1225,19.5966666666667,19.5,19.73,2.8,1.06666666666667,21
175.0,756.483333333333,46.033333333333296,46.1633333333333,40.09,19.93,19.39,19.73,2.75,0.9833333333333328,21
175.0,756.4,46.545,46.2,40.06,20.35,19.39,19.76,2.7,0.9,22
175.0,756.3166666666668,46.363333333333294,46.2,40.0,20.6333333333333,19.29,19.7,2.78333333333333,0.9166666666666669,22
170.0,756.233333333333,46.1566666666667,46.2,40.0,20.76,19.29,19.7,2.86666666666667,0.933333333333333,22
60.0,756.15,45.79,46.2,40.0,21.066666666666695,19.2,19.7,2.95,0.95,22
30.0,756.0666666666668,45.59666666666671,46.3266666666667,40.6333333333333,21.2,19.1333333333333,19.6666666666667,3.03333333333333,0.966666666666667,22
30.0,755.983333333333,44.99,46.6,41.1,21.066666666666695,19.1,19.6,3.11666666666667,0.9833333333333328,22
30.0,755.9,44.6566666666667,47.0,41.5666666666667,20.86,19.075,19.6,3.2,1.0,23
40.0,755.8333333333329,44.43,47.33333333333329,41.9,20.6666666666667,19.0,19.6,3.13333333333333,1.03333333333333,23
50.0,755.766666666667,44.23,47.8,42.1566666666667,20.6,18.963333333333296,19.6,3.06666666666667,1.06666666666667,23
50.0,755.7,44.1633333333333,48.1566666666667,42.43,20.5,18.89,19.6,3.0,1.1,23
40.0,755.6333333333331,43.963333333333296,48.363333333333294,42.73,20.4266666666667,18.89,19.6,2.93333333333333,1.13333333333333,23
40.0,755.5666666666668,43.76,48.6566666666667,42.863333333333294,20.39,18.823333333333295,19.6,2.86666666666667,1.16666666666667,23
50.0,755.5,43.7,48.93,43.2,20.323333333333295,18.79,19.6,2.8,1.2,0
50.0,755.366666666667,43.6333333333333,49.1266666666667,43.26,20.26,18.79,19.6,2.81666666666667,1.23333333333333,0
40.0,755.233333333333,43.5,49.26,43.433333333333294,20.2,18.76,19.6,2.8333333333333295,1.26666666666667,0
60.0,755.1,43.5,49.433333333333294,43.6333333333333,20.2,18.7,19.566666666666695,2.85,1.3,0
40.0,754.966666666667,43.433333333333294,49.56,43.845,20.2,18.7,19.5,2.86666666666667,1.33333333333333,0
40.0,754.8333333333329,43.4,49.86,44.0666666666667,20.1666666666667,18.7,19.463333333333296,2.88333333333333,1.36666666666667,0
50.0,754.7,43.4666666666667,50.1333333333333,44.2,20.1,18.7,19.39,2.9,1.4,1
40.0,754.5666666666668,43.4,50.433333333333294,44.5666666666667,20.1,18.6333333333333,19.39,2.88333333333333,1.45,1
30.0,754.4333333333329,43.3266666666667,50.56,44.76,20.0,18.6,19.39,2.86666666666667,1.5,1
30.0,754.2999999999998,43.3266666666667,50.86,45.1266666666667,20.0,18.6,19.39,2.85,1.55,1
30.0,754.1666666666669,43.26,51.0,45.33333333333329,19.963333333333296,18.533333333333296,19.39,2.8333333333333295,1.6,1
40.0,754.033333333333,43.2,51.09,45.5666666666667,19.89,18.533333333333296,19.29,2.81666666666667,1.65,1
40.0,753.9,43.2,51.09,45.76,19.89,18.5,19.29,2.8,1.7,2
50.0,753.733333333333,43.2,51.09,46.03,19.89,18.5,19.29,2.86666666666667,1.68333333333333,2
40.0,753.5666666666668,43.23,51.09,46.1633333333333,19.89,18.5,19.29,2.93333333333333,1.66666666666667,2
40.0,753.4,43.29,51.09,46.3266666666667,19.823333333333295,18.39,19.29,3.0,1.65,2
40.0,753.233333333333,43.29,51.0,46.4666666666667,19.8566666666667,18.463333333333296,19.23,3.06666666666667,1.63333333333333,2
50.0,753.0666666666668,43.29,51.06,46.59,19.79,18.39,19.29,3.13333333333333,1.61666666666667,2
50.0,752.9,43.4,50.9,46.6633333333333,19.79,18.39,19.2,3.2,1.6,3
50.0,752.766666666667,43.3266666666667,50.9,46.7,19.79,18.39,19.2,3.2333333333333294,1.63333333333333,3
40.0,752.6333333333331,43.26,50.79,46.76,19.79,18.39,19.2,3.2666666666666706,1.66666666666667,3
50.0,752.5,43.2,50.73,46.9,19.79,18.3566666666667,19.1333333333333,3.3,1.7,3
40.0,752.366666666667,43.29,50.6633333333333,46.9666666666667,19.79,18.29,19.1666666666667,3.3333333333333295,1.73333333333333,3
40.0,752.233333333333,43.29,50.59,47.045,19.79,18.29,19.1666666666667,3.36666666666667,1.76666666666667,3
20.0,752.1,43.3266666666667,50.59,47.1266666666667,19.79,18.29,19.1,3.4,1.8,4
30.0,751.9166666666669,43.3725,50.53,47.26,19.7225,18.29,19.1,3.38333333333333,1.8,4
30.0,751.733333333333,43.29,50.4666666666667,47.3266666666667,19.7,18.29,19.1,3.36666666666667,1.8,4
40.0,751.5499999999998,43.29,50.4666666666667,47.4666666666667,19.7,18.29,19.1,3.35,1.8,4
50.0,751.366666666667,43.29,50.4,47.53,19.7,18.23,19.0,3.3333333333333295,1.8,4
40.0,751.1833333333329,43.26,50.4,47.6633333333333,19.7,18.2,19.0,3.31666666666667,1.8,4
40.0,751.0,43.2,50.433333333333294,47.7,19.7,18.2,19.033333333333296,3.3,1.8,5
50.0,750.866666666667,43.2,50.36,47.76,19.7,18.2,19.033333333333296,3.31666666666667,1.81666666666667,5
40.0,750.733333333333,43.2,50.4,47.79,19.7,18.2,19.0,3.3333333333333295,1.8333333333333297,5
50.0,750.6,43.2,50.4,47.79,19.7,18.15,19.0,3.35,1.85,5
50.0,750.466666666667,43.26,50.4,47.8266666666667,19.76,18.1,19.0,3.36666666666667,1.86666666666667,5
40.0,750.3333333333329,43.29,50.425,47.9666666666667,19.79,18.1,18.9175,3.38333333333333,1.88333333333333,5
50.0,750.2,43.29,50.433333333333294,48.0,19.79,18.1,18.89,3.4,1.9,6
40.0,750.0833333333329,43.29,50.5,48.0,19.79,18.1,18.89,3.5,1.98333333333333,6
40.0,749.966666666667,43.29,50.5,48.09,19.79,18.1,18.89,3.6,2.06666666666667,6
40.0,749.85,43.29,50.5,48.1633333333333,19.79,18.1,18.89,3.7,2.15,6
40.0,749.733333333333,43.363333333333294,50.5,48.2,19.79,18.1,18.89,3.8,2.2333333333333294,6
30.0,749.616666666667,43.4,50.56,48.2,19.79,18.1,18.8566666666667,3.9,2.31666666666667,6
70.0,749.5,43.4,50.56,48.345,19.79,18.0,18.79,4.0,2.4,7
175.0,749.4,43.363333333333294,50.73,48.4666666666667,19.76,18.0,18.823333333333295,3.95,2.41666666666667,7
175.0,749.2999999999998,43.2225,50.6566666666667,48.3266666666667,19.7,18.066666666666695,18.89,3.9,2.43333333333333,7
70.0,749.2,43.1266666666667,49.99,48.0266666666667,19.6333333333333,18.4,18.79,3.85,2.45,7
70.0,749.1,43.1633333333333,49.6566666666667,47.69333333333329,19.6,18.73,18.73,3.8,2.4666666666666694,7
175.0,749.0,43.09,49.33333333333329,47.2966666666667,19.533333333333296,18.79,18.7,3.75,2.4833333333333294,7
100.0,748.9,43.0,49.0666666666667,46.963333333333296,19.5,18.79,18.7,3.7,2.5,8
80.0,749.0,43.0,48.6333333333333,46.6333333333333,19.5,18.73,18.6,3.3,2.25,8
70.0,749.1,42.9,48.5,46.36,19.463333333333296,18.7,18.6666666666667,2.9,2.0,8
170.0,749.2,42.8266666666667,48.1333333333333,46.03,19.39,18.7,18.6,2.5,1.75,8
175.0,749.2999999999998,42.6333333333333,47.86,46.03,19.3566666666667,18.65,18.533333333333296,2.1,1.5,8
175.0,749.4,42.5,47.6,46.0,19.29,18.6,18.5,1.7,1.25,8
130.0,749.5,42.4,47.2675,45.933333333333294,19.29,18.6,18.5,1.3,1.0,9
70.0,749.366666666667,42.4,46.89,45.863333333333294,19.29,18.566666666666695,18.4266666666667,1.4,1.03333333333333,9
70.0,749.233333333333,42.4,46.6333333333333,45.73,19.29,18.5,18.39,1.5,1.06666666666667,9
175.0,749.1,42.4,46.433333333333294,45.5,19.29,18.5,18.39,1.6,1.1,9
170.0,748.966666666667,42.0,46.223333333333294,45.5,19.1666666666667,18.566666666666695,18.3566666666667,1.7,1.13333333333333,9
175.0,748.8333333333329,42.33333333333329,46.09,45.645,19.1666666666667,18.6333333333333,18.29,1.8,1.16666666666667,9
175.0,748.7,42.5666666666667,45.9666666666667,46.0266666666667,19.23,18.7,18.29,1.9,1.2,10
175.0,748.733333333333,42.7,45.8266666666667,46.4,19.29,18.7,18.29,1.9666666666666697,1.21666666666667,10
175.0,748.766666666667,42.5266666666667,45.73,46.5266666666667,19.26,18.7,18.23,2.03333333333333,1.23333333333333,10
175.0,748.7999999999998,43.145,45.6566666666667,46.4,19.32,18.7,18.23,2.1,1.25,10
175.0,748.8333333333329,44.86,45.5,46.26,19.6933333333333,18.76,18.2,2.16666666666667,1.26666666666667,10
175.0,748.866666666667,46.3966666666667,45.433333333333294,46.1266666666667,20.1966666666667,18.79,18.2,2.2333333333333294,1.28333333333333,10
175.0,748.9,47.1966666666667,45.29,46.0,20.5966666666667,18.79,18.1666666666667,2.3,1.3,11
175.0,748.85,47.7666666666667,45.23,46.0,20.9933333333333,18.79,18.1,2.4,1.36666666666667,11
175.0,748.7999999999998,47.9666666666667,45.1633333333333,46.0,21.3266666666667,18.79,18.1,2.5,1.43333333333333,11
175.0,748.75,47.6233333333333,45.09,46.0,21.6333333333333,18.89,18.1,2.6,1.5,11
130.0,748.7,46.6233333333333,45.0,45.9666666666667,21.76,18.89,18.1,2.7,1.56666666666667,11
90.0,748.65,45.393333333333295,44.933333333333294,45.9,21.79,18.89,18.033333333333296,2.8,1.63333333333333,11
175.0,748.6,44.7266666666667,44.863333333333294,45.933333333333294,21.73,18.9266666666667,18.0,2.9,1.7,12
175.0,748.5499999999998,44.463333333333296,44.863333333333294,45.933333333333294,21.566666666666695,19.0,18.0,3.11666666666667,1.81666666666667,12
175.0,748.5,45.2566666666667,44.79,45.9,21.566666666666695,19.0,18.0,3.3333333333333295,1.93333333333333,12
175.0,748.45,46.6,44.79,46.0266666666667,21.86,19.0,18.0,3.55,2.05,12
175.0,748.4,46.933333333333294,44.79,46.1266666666667,22.066666666666695,18.963333333333296,18.0,3.7666666666666706,2.16666666666667,12
175.0,748.35,46.0633333333333,44.79,46.26,22.23,18.89,18.0,3.9833333333333294,2.28333333333333,12
140.0,748.2999999999998,45.53,44.73,46.5666666666667,22.29,18.8566666666667,18.0,4.2,2.4,13
60.0,748.216666666667,44.9,44.6266666666667,46.83333333333329,22.39,18.8566666666667,18.033333333333296,4.3,2.41666666666667,13
50.0,748.1333333333331,44.4266666666667,44.7,47.145,22.323333333333295,18.9266666666667,18.1,4.4,2.43333333333333,13
60.0,748.0499999999998,43.7,44.6266666666667,47.26,22.1666666666667,19.0,18.033333333333296,4.5,2.45,13
50.0,747.966666666667,43.6175,44.7,47.33333333333329,22.025,19.1,18.1,4.6,2.4666666666666694,13
60.0,747.8833333333331,43.59,44.7666666666667,47.5,21.9266666666667,19.1,18.033333333333296,4.7,2.4833333333333294,13
140.0,747.7999999999998,43.43,44.9,47.56,21.8566666666667,19.1,18.1,4.8,2.5,14
175.0,747.733333333333,43.1566666666667,45.0,47.6633333333333,21.73,19.1,18.066666666666695,4.91666666666667,2.5833333333333295,14
175.0,747.6666666666669,42.93,45.0,47.53,21.6666666666667,19.1,18.0,5.03333333333333,2.66666666666667,14
60.0,747.6,42.73,45.0,47.19333333333329,21.6,19.033333333333296,18.0,5.15,2.75,14
50.0,747.533333333333,42.5266666666667,45.0,46.86,21.5,19.0,18.0,5.26666666666667,2.8333333333333295,14
60.0,747.466666666667,42.3266666666667,45.0,46.49,21.5,18.9175,18.0,5.383333333333329,2.91666666666667,14
80.0,747.4,42.06,44.933333333333294,46.1566666666667,21.5,18.89,18.0,5.5,3.0,15
50.0,747.4333333333329,41.86,44.9,45.83333333333329,21.4266666666667,18.89,18.0,5.48333333333333,2.8333333333333295,15
40.0,747.466666666667,41.6633333333333,44.8266666666667,45.6266666666667,21.39,18.823333333333295,17.9266666666667,5.46666666666667,2.66666666666667,15
50.0,747.5,41.53,44.79,45.363333333333294,21.39,18.79,17.89,5.45,2.5,15
50.0,747.533333333333,41.5,44.76,45.23,21.39,18.79,17.89,5.43333333333333,2.3333333333333295,15
40.0,747.5666666666668,41.433333333333294,44.7,44.9666666666667,21.323333333333295,18.76,17.89,5.41666666666667,2.16666666666667,15
30.0,747.6,41.4,44.59,44.7666666666667,21.29,18.76,17.89,5.4,2.0,16
30.0,747.65,41.3266666666667,44.463333333333296,44.56,21.23,18.7,17.89,5.26666666666667,1.78333333333333,16
175.0,747.7,41.2,44.4,44.36,21.2,18.7,17.89,5.133333333333329,1.56666666666667,16
175.0,747.75,41.2,44.8,44.145,21.1333333333333,18.7,17.9633333333333,5.0,1.35,16
175.0,747.7999999999998,42.1966666666667,45.1566666666667,43.93,21.163333333333295,18.7,18.0,4.86666666666667,1.13333333333333,16
175.0,747.85,43.44,45.43,43.73,21.4175,18.7,18.066666666666695,4.73333333333333,0.9166666666666669,16
175.0,747.9,43.93,45.59,43.4666666666667,21.6666666666667,18.7,18.2,4.6,0.7,17
175.0,747.9333333333329,44.5666666666667,45.59,43.3266666666667,21.96,18.6333333333333,18.2,4.5833333333333295,0.683333333333333,17
175.0,747.966666666667,45.0266666666667,45.7,43.26,22.1666666666667,18.7,18.29,4.56666666666667,0.666666666666667,17
175.0,748.0,45.26,45.76,43.1266666666667,22.4266666666667,18.7,18.3566666666667,4.55,0.65,17
110.0,748.033333333333,45.0,46.09,43.3266666666667,22.566666666666695,18.76,18.4266666666667,4.53333333333333,0.633333333333333,17
100.0,748.0666666666668,44.16,45.963333333333296,43.3266666666667,22.6,18.73,18.5,4.51666666666667,0.616666666666667,17
90.0,748.1,43.7666666666667,45.76,43.1633333333333,22.533333333333296,18.745,18.6,4.5,0.6,18
110.0,748.1666666666669,43.4,45.6266666666667,42.963333333333296,22.39,18.79,18.6,4.41666666666667,0.55,18
100.0,748.233333333333,43.1266666666667,45.6633333333333,42.76,22.323333333333295,18.79,18.7,4.3333333333333295,0.5,18
110.0,748.2999999999998,42.83333333333329,45.53,42.6266666666667,22.26,18.79,18.76,4.25,0.45,18
100.0,748.366666666667,42.5,45.45,42.4666666666667,22.2,18.79,18.79,4.16666666666667,0.4,18
175.0,748.4333333333329,42.1333333333333,45.4,42.3266666666667,22.1666666666667,18.79,18.823333333333295,4.0833333333333295,0.35,18
175.0,748.5,42.06,45.3266666666667,42.1633333333333,22.1,18.79,18.823333333333295,4.0,0.3,19
175.0,748.5499999999998,42.23,45.29,42.03,22.1,18.79,18.89,3.9,0.46666666666666706,19
175.0,748.6,42.363333333333294,45.23,41.863333333333294,22.1,18.79,18.89,3.8,0.633333333333333,19
100.0,748.65,42.53,45.0266666666667,41.74,22.0,18.79,19.0,3.7,0.8,19
100.0,748.7,43.1233333333333,44.69333333333329,41.6633333333333,22.066666666666695,18.89,18.9266666666667,3.6,0.966666666666667,19
90.0,748.75,43.4,44.73,41.59,22.066666666666695,18.89,18.9266666666667,3.5,1.13333333333333,19
90.0,748.7999999999998,43.4666666666667,44.79,42.863333333333294,22.0,18.963333333333296,19.0,3.4,1.3,20
110.0,748.85,43.59,45.1333333333333,43.5766666666667,22.0,18.89,19.1,3.5,0.9166666666666669,20
140.0,748.9,43.56,45.4666666666667,44.29,22.0,18.963333333333296,19.1,3.6,0.533333333333333,20
110.0,748.95,43.5,46.36,44.23,22.0,18.89,19.1,3.7,0.15,20
100.0,749.0,43.4,46.6333333333333,43.9,22.0,18.963333333333296,19.1666666666667,3.8,-0.233333333333333,20
110.0,749.0499999999998,43.4,46.7,43.5,22.0,18.89,19.23,3.9,-0.616666666666666,20
130.0,749.1,43.4,46.7,43.1,21.9266666666667,18.89,19.29,4.0,-1.0,21
140.0,749.1666666666669,43.3266666666667,46.56,42.7666666666667,21.9266666666667,19.0225,19.4266666666667,3.9166666666666705,-1.08333333333333,21
130.0,749.233333333333,43.1633333333333,46.2266666666667,42.33333333333329,21.89,19.26,19.5,3.8333333333333295,-1.16666666666667,21
120.0,749.2999999999998,43.09,45.7966666666667,42.0666666666667,21.89,19.29,19.7,3.75,-1.25,21
100.0,749.366666666667,42.9666666666667,45.39,41.723333333333294,21.79,19.23,19.76,3.6666666666666705,-1.33333333333333,21
80.0,749.4333333333329,42.9,44.9666666666667,41.463333333333296,21.79,19.2,19.79,3.5833333333333295,-1.41666666666667,21
50.0,749.5,42.79,44.795,41.1333333333333,21.79,19.2,19.79,3.5,-1.5,22
50.0,749.516666666667,42.863333333333294,44.9,41.4666666666667,21.73,19.2,19.73,3.15,-1.2,22
